customer_id,trans_date,tran_amount,response,month,month_name,month_year,cohort,tx_month,cohort_index
CS8062,2012-02-08,11,0,2,February,2012-02,2011-08,2012-02,6
CS7773,2014-09-05,61,1,9,September,2014-09,2011-05,2014-09,40
CS8126,2014-12-09,26,0,12,December,2014-12,2011-08,2014-12,40
CS8547,2013-11-30,21,0,11,November,2013-11,2011-06,2013-11,29
CS7153,2011-10-04,16,0,10,October,2011-10,2011-06,2011-10,4
CS7410,2013-04-23,33,0,4,April,2013-04,2012-06,2013-04,10
CS7339,2014-02-08,29,0,2,February,2014-02,2011-05,2014-02,33
CS8169,2014-06-30,59,0,6,June,2014-06,2012-06,2014-06,24
CS8623,2013-11-25,11,0,11,November,2013-11,2011-05,2013-11,30
CS8161,2012-07-25,60,0,7,July,2012-07,2011-11,2012-07,8
CS7146,2014-05-22,56,0,5,May,2014-05,2012-01,2014-05,28
CS7664,2015-03-03,56,0,3,March,2015-03,2011-08,2015-03,43
CS8053,2012-10-30,11,0,10,October,2012-10,2011-07,2012-10,15
CS8467,2012-01-20,19,0,1,January,2012-01,2011-06,2012-01,7
CS8188,2011-07-16,62,0,7,July,2011-07,2011-07,2011-07,0
CS7695,2011-05-26,41,0,5,May,2011-05,2011-05,2011-05,0
CS7849,2013-09-26,14,0,9,September,2013-09,2011-12,2013-09,21
CS8894,2014-09-05,45,0,9,September,2014-09,2011-05,2014-09,40
CS7137,2012-09-03,75,0,9,September,2012-09,2011-12,2012-09,9
CS8337,2013-08-10,36,0,8,August,2013-08,2011-07,2013-08,25
CS8202,2011-10-30,76,0,10,October,2011-10,2011-06,2011-10,4
CS7250,2014-04-18,18,0,4,April,2014-04,2011-05,2014-04,35
CS8868,2013-08-12,43,0,8,August,2013-08,2011-06,2013-08,26
CS8373,2012-11-11,30,0,11,November,2012-11,2011-06,2012-11,17
CS8903,2014-08-24,45,0,8,August,2014-08,2011-12,2014-08,32
CS7837,2014-02-12,63,0,2,February,2014-02,2011-07,2014-02,31
CS8050,2013-04-07,77,0,4,April,2013-04,2011-08,2013-04,20
CS8635,2013-05-27,56,0,5,May,2013-05,2011-11,2013-05,18
CS8809,2013-01-21,11,0,1,January,2013-01,2011-06,2013-01,19
CS8657,2013-03-26,77,0,3,March,2013-03,2011-05,2013-03,22
CS7603,2013-05-01,53,0,5,May,2013-05,2011-07,2013-05,22
CS8930,2014-10-26,35,0,10,October,2014-10,2011-12,2014-10,34
CS7901,2013-05-10,63,0,5,May,2013-05,2011-06,2013-05,23
CS7989,2014-11-12,31,0,11,November,2014-11,2011-05,2014-11,42
CS7334,2012-06-17,69,0,6,June,2012-06,2012-02,2012-06,4
CS7501,2013-01-16,38,0,1,January,2013-01,2011-12,2013-01,13
CS7962,2012-05-19,15,0,5,May,2012-05,2012-04,2012-05,1
CS8666,2011-11-12,59,0,11,November,2011-11,2011-10,2011-11,1
CS8075,2013-08-31,18,0,8,August,2013-08,2011-05,2013-08,27
CS7448,2011-08-03,43,0,8,August,2011-08,2011-08,2011-08,0
CS8809,2013-11-20,27,0,11,November,2013-11,2011-06,2013-11,29
CS7217,2013-01-29,38,0,1,January,2013-01,2011-05,2013-01,20
CS7655,2012-03-01,33,0,3,March,2012-03,2011-06,2012-03,9
CS8413,2012-04-12,19,0,4,April,2012-04,2011-06,2012-04,10
CS8695,2012-06-12,47,0,6,June,2012-06,2011-05,2012-06,13
CS8866,2011-09-21,73,0,9,September,2011-09,2011-07,2011-09,2
CS8588,2012-10-20,58,0,10,October,2012-10,2012-01,2012-10,9
CS7267,2011-11-22,31,0,11,November,2011-11,2011-06,2011-11,5
CS8377,2014-12-02,17,0,12,December,2014-12,2012-03,2014-12,33
CS8315,2014-06-08,45,0,6,June,2014-06,2012-05,2014-06,25
CS7421,2013-09-08,19,0,9,September,2013-09,2011-05,2013-09,28
CS8775,2013-09-30,11,0,9,September,2013-09,2011-07,2013-09,26
CS7819,2011-10-06,63,0,10,October,2011-10,2011-07,2011-10,3
CS8124,2012-10-24,27,0,10,October,2012-10,2011-08,2012-10,14
CS7417,2014-03-29,31,0,3,March,2014-03,2011-07,2014-03,32
CS7295,2013-02-10,64,0,2,February,2013-02,2011-06,2013-02,20
CS7690,2013-07-29,61,0,7,July,2013-07,2011-09,2013-07,22
CS7776,2013-11-05,51,0,11,November,2013-11,2011-07,2013-11,28
CS8392,2011-10-26,10,0,10,October,2011-10,2011-06,2011-10,4
CS7649,2012-12-19,65,0,12,December,2012-12,2011-05,2012-12,19
CS7260,2012-08-26,18,0,8,August,2012-08,2011-06,2012-08,14
CS7757,2013-04-24,42,0,4,April,2013-04,2011-07,2013-04,21
CS7542,2012-10-18,23,0,10,October,2012-10,2011-06,2012-10,16
CS8027,2012-01-24,17,0,1,January,2012-01,2011-08,2012-01,5
CS8646,2014-05-27,32,0,5,May,2014-05,2011-06,2014-05,35
CS7609,2011-07-17,37,0,7,July,2011-07,2011-07,2011-07,0
CS7865,2014-04-29,58,0,4,April,2014-04,2011-07,2014-04,33
CS7671,2013-11-07,60,0,11,November,2013-11,2011-07,2013-11,28
CS7483,2013-01-27,28,0,1,January,2013-01,2011-11,2013-01,14
CS7967,2012-09-08,49,0,9,September,2012-09,2011-10,2012-09,11
CS8991,2014-05-15,70,0,5,May,2014-05,2011-06,2014-05,35
CS8723,2014-12-02,20,0,12,December,2014-12,2011-07,2014-12,41
CS7503,2013-04-17,61,0,4,April,2013-04,2011-10,2013-04,18
CS7280,2014-10-23,59,0,10,October,2014-10,2011-05,2014-10,41
CS8063,2013-05-23,56,0,5,May,2013-05,2011-05,2013-05,24
CS7781,2012-11-30,56,0,11,November,2012-11,2011-05,2012-11,18
CS7951,2013-04-06,28,0,4,April,2013-04,2011-05,2013-04,23
CS7330,2015-02-17,32,0,2,February,2015-02,2011-08,2015-02,42
CS7944,2013-03-17,22,0,3,March,2013-03,2012-01,2013-03,14
CS8613,2014-10-26,62,0,10,October,2014-10,2011-07,2014-10,39
CS7718,2014-11-05,54,0,11,November,2014-11,2012-09,2014-11,26
CS7812,2012-04-27,43,0,4,April,2012-04,2011-05,2012-04,11
CS7887,2012-03-16,56,0,3,March,2012-03,2011-08,2012-03,7
CS7604,2012-11-28,22,0,11,November,2012-11,2011-08,2012-11,15
CS8780,2011-07-23,60,0,7,July,2011-07,2011-07,2011-07,0
CS7815,2011-12-19,54,0,12,December,2011-12,2011-05,2011-12,7
CS7379,2014-02-14,27,0,2,February,2014-02,2011-05,2014-02,33
CS8965,2013-10-30,50,0,10,October,2013-10,2011-08,2013-10,26
CS8635,2013-01-21,19,0,1,January,2013-01,2011-11,2013-01,14
CS8664,2014-12-28,11,0,12,December,2014-12,2011-09,2014-12,39
CS7928,2011-10-19,39,0,10,October,2011-10,2011-07,2011-10,3
CS8696,2014-12-01,45,0,12,December,2014-12,2011-11,2014-12,37
CS8162,2014-04-17,73,0,4,April,2014-04,2011-07,2014-04,33
CS8017,2011-05-17,45,0,5,May,2011-05,2011-05,2011-05,0
CS7830,2011-11-16,76,0,11,November,2011-11,2011-10,2011-11,1
CS8167,2012-11-01,45,1,11,November,2012-11,2011-06,2012-11,17
CS7973,2014-03-16,22,0,3,March,2014-03,2012-05,2014-03,22
CS8245,2012-12-10,65,0,12,December,2012-12,2011-05,2012-12,19
CS8743,2013-05-10,26,0,5,May,2013-05,2011-05,2013-05,24
CS8570,2014-11-03,55,0,11,November,2014-11,2011-05,2014-11,42
CS8222,2015-01-19,55,0,1,January,2015-01,2011-12,2015-01,37
CS7138,2012-06-29,47,0,6,June,2012-06,2011-06,2012-06,12
CS7987,2012-12-11,74,0,12,December,2012-12,2011-06,2012-12,18
CS8569,2012-07-01,42,0,7,July,2012-07,2011-06,2012-07,13
CS7914,2013-02-01,57,0,2,February,2013-02,2011-12,2013-02,14
CS7462,2014-10-21,49,1,10,October,2014-10,2011-09,2014-10,37
CS7878,2011-07-22,68,0,7,July,2011-07,2011-07,2011-07,0
CS8649,2012-01-11,47,0,1,January,2012-01,2011-08,2012-01,5
CS7428,2011-08-24,67,0,8,August,2011-08,2011-06,2011-08,2
CS7126,2013-10-09,62,0,10,October,2013-10,2012-03,2013-10,19
CS7270,2014-03-05,36,0,3,March,2014-03,2011-05,2014-03,34
CS7994,2013-08-15,74,0,8,August,2013-08,2011-06,2013-08,26
CS8415,2012-01-15,42,0,1,January,2012-01,2011-07,2012-01,6
CS7858,2013-02-09,43,0,2,February,2013-02,2011-05,2013-02,21
CS8465,2013-03-15,12,0,3,March,2013-03,2012-03,2013-03,12
CS7878,2014-01-06,16,0,1,January,2014-01,2011-07,2014-01,30
CS8897,2013-06-21,60,0,6,June,2013-06,2011-05,2013-06,25
CS7943,2012-05-04,32,0,5,May,2012-05,2011-09,2012-05,8
CS7396,2011-09-08,25,0,9,September,2011-09,2011-07,2011-09,2
CS8841,2012-07-16,31,0,7,July,2012-07,2011-06,2012-07,13
CS7977,2012-03-08,13,0,3,March,2012-03,2011-12,2012-03,3
CS7331,2012-03-23,58,0,3,March,2012-03,2011-06,2012-03,9
CS7709,2013-04-24,77,0,4,April,2013-04,2011-05,2013-04,23
CS8202,2013-08-28,32,0,8,August,2013-08,2011-06,2013-08,26
CS7903,2013-05-10,55,0,5,May,2013-05,2011-05,2013-05,24
CS8374,2014-08-31,11,0,8,August,2014-08,2011-06,2014-08,38
CS7771,2014-09-14,21,0,9,September,2014-09,2012-01,2014-09,32
CS7912,2013-11-18,31,0,11,November,2013-11,2011-07,2013-11,28
CS8689,2012-01-31,66,0,1,January,2012-01,2011-12,2012-01,1
CS8713,2012-04-05,73,0,4,April,2012-04,2011-11,2012-04,5
CS7771,2012-01-16,50,0,1,January,2012-01,2012-01,2012-01,0
CS7783,2014-04-13,63,0,4,April,2014-04,2011-06,2014-04,34
CS8436,2014-06-20,13,0,6,June,2014-06,2011-07,2014-06,35
CS8896,2014-09-14,53,0,9,September,2014-09,2012-02,2014-09,31
CS8271,2012-03-30,55,0,3,March,2012-03,2011-09,2012-03,6
CS7249,2013-10-14,51,0,10,October,2013-10,2011-06,2013-10,28
CS7963,2014-07-14,43,0,7,July,2014-07,2011-09,2014-07,34
CS7151,2014-01-19,36,0,1,January,2014-01,2011-08,2014-01,29
CS7384,2014-03-30,46,0,3,March,2014-03,2012-03,2014-03,24
CS7831,2014-01-23,78,0,1,January,2014-01,2011-05,2014-01,32
CS8968,2014-04-06,22,0,4,April,2014-04,2011-06,2014-04,34
CS7212,2011-06-05,76,0,6,June,2011-06,2011-06,2011-06,0
CS8259,2014-03-27,68,0,3,March,2014-03,2011-06,2014-03,33
CS8298,2013-08-26,56,0,8,August,2013-08,2011-08,2013-08,24
CS8694,2011-09-05,15,0,9,September,2011-09,2011-07,2011-09,2
CS8002,2015-01-23,63,0,1,January,2015-01,2011-12,2015-01,37
CS8577,2012-10-24,17,0,10,October,2012-10,2011-05,2012-10,17
CS7733,2014-02-23,15,0,2,February,2014-02,2011-10,2014-02,28
CS8218,2014-11-23,57,0,11,November,2014-11,2011-07,2014-11,40
CS7428,2012-03-09,15,0,3,March,2012-03,2011-06,2012-03,9
CS8772,2012-02-12,51,0,2,February,2012-02,2011-07,2012-02,7
CS8927,2013-08-31,62,0,8,August,2013-08,2011-06,2013-08,26
CS7750,2011-11-12,57,0,11,November,2011-11,2011-05,2011-11,6
CS8499,2014-09-08,61,0,9,September,2014-09,2012-02,2014-09,31
CS8480,2014-08-27,47,0,8,August,2014-08,2011-08,2014-08,36
CS9000,2014-07-08,26,0,7,July,2014-07,2011-09,2014-07,34
CS7723,2012-09-14,75,0,9,September,2012-09,2012-06,2012-09,3
CS7208,2015-02-09,67,0,2,February,2015-02,2011-06,2015-02,44
CS7477,2013-07-16,16,0,7,July,2013-07,2011-05,2013-07,26
CS7331,2012-09-26,48,0,9,September,2012-09,2011-06,2012-09,15
CS7605,2011-10-27,24,0,10,October,2011-10,2011-08,2011-10,2
CS8735,2014-07-12,56,0,7,July,2014-07,2011-10,2014-07,33
CS7135,2013-12-25,60,0,12,December,2013-12,2011-10,2013-12,26
CS8088,2011-12-07,18,0,12,December,2011-12,2011-12,2011-12,0
CS8263,2014-11-28,23,0,11,November,2014-11,2011-05,2014-11,42
CS7683,2013-11-30,26,0,11,November,2013-11,2011-06,2013-11,29
CS7283,2014-07-16,35,0,7,July,2014-07,2011-07,2014-07,36
CS7232,2011-10-01,31,0,10,October,2011-10,2011-06,2011-10,4
CS7657,2012-04-16,46,0,4,April,2012-04,2011-05,2012-04,11
CS7356,2013-08-10,26,0,8,August,2013-08,2011-08,2013-08,24
CS8164,2012-10-27,32,0,10,October,2012-10,2011-06,2012-10,16
CS8929,2012-11-21,59,0,11,November,2012-11,2011-06,2012-11,17
CS8181,2013-01-24,19,0,1,January,2013-01,2011-08,2013-01,17
CS7856,2015-02-28,73,0,2,February,2015-02,2012-02,2015-02,36
CS7407,2012-08-17,12,0,8,August,2012-08,2011-09,2012-08,11
CS7410,2013-09-07,58,0,9,September,2013-09,2012-06,2013-09,15
CS8436,2014-06-22,65,0,6,June,2014-06,2011-07,2014-06,35
CS7326,2012-07-03,35,0,7,July,2012-07,2011-12,2012-07,7
CS7575,2012-07-12,61,0,7,July,2012-07,2011-08,2012-07,11
CS8702,2012-12-18,70,0,12,December,2012-12,2011-10,2012-12,14
CS7679,2013-11-22,19,0,11,November,2013-11,2011-11,2013-11,24
CS7621,2014-05-30,28,0,5,May,2014-05,2011-12,2014-05,29
CS7299,2012-07-02,28,0,7,July,2012-07,2012-03,2012-07,4
CS7644,2014-07-20,22,0,7,July,2014-07,2011-07,2014-07,36
CS8994,2014-02-01,22,0,2,February,2014-02,2011-08,2014-02,30
CS7969,2014-03-08,66,0,3,March,2014-03,2011-11,2014-03,28
CS7888,2014-01-26,31,1,1,January,2014-01,2011-09,2014-01,28
CS8575,2012-09-06,28,0,9,September,2012-09,2011-05,2012-09,16
CS7341,2013-05-11,41,0,5,May,2013-05,2011-06,2013-05,23
CS8745,2011-08-11,32,0,8,August,2011-08,2011-07,2011-08,1
CS7798,2012-12-11,46,0,12,December,2012-12,2012-02,2012-12,10
CS8044,2012-09-09,33,0,9,September,2012-09,2011-08,2012-09,13
CS7838,2013-01-08,14,0,1,January,2013-01,2011-06,2013-01,19
CS8608,2013-02-19,24,0,2,February,2013-02,2011-06,2013-02,20
CS7407,2014-10-05,70,0,10,October,2014-10,2011-09,2014-10,37
CS8783,2014-02-18,60,0,2,February,2014-02,2011-06,2014-02,32
CS8964,2014-12-10,17,0,12,December,2014-12,2011-06,2014-12,42
CS7331,2014-04-11,26,0,4,April,2014-04,2011-06,2014-04,34
CS8722,2013-10-21,77,0,10,October,2013-10,2011-10,2013-10,24
CS7495,2012-09-25,74,0,9,September,2012-09,2011-06,2012-09,15
CS8348,2013-04-19,38,0,4,April,2013-04,2011-06,2013-04,22
CS8327,2014-12-19,10,0,12,December,2014-12,2011-05,2014-12,43
CS7821,2013-10-06,54,0,10,October,2013-10,2011-10,2013-10,24
CS7512,2014-01-21,32,0,1,January,2014-01,2012-01,2014-01,24
CS8819,2011-10-14,79,0,10,October,2011-10,2011-05,2011-10,5
CS8527,2012-01-05,44,0,1,January,2012-01,2011-09,2012-01,4
CS7267,2014-08-06,38,0,8,August,2014-08,2011-06,2014-08,38
CS8091,2012-08-24,35,0,8,August,2012-08,2011-07,2012-08,13
CS7436,2012-10-19,46,0,10,October,2012-10,2012-04,2012-10,6
CS7874,2012-09-20,59,0,9,September,2012-09,2012-04,2012-09,5
CS8860,2013-01-08,67,0,1,January,2013-01,2011-06,2013-01,19
CS8211,2012-01-16,48,0,1,January,2012-01,2011-05,2012-01,8
CS8671,2013-05-25,60,0,5,May,2013-05,2011-10,2013-05,19
CS7406,2013-08-22,48,0,8,August,2013-08,2011-05,2013-08,27
CS7836,2012-03-06,79,0,3,March,2012-03,2011-08,2012-03,7
CS8449,2011-07-08,43,0,7,July,2011-07,2011-06,2011-07,1
CS8640,2014-04-10,74,0,4,April,2014-04,2011-06,2014-04,34
CS8957,2013-03-20,31,0,3,March,2013-03,2011-11,2013-03,16
CS8222,2012-08-21,28,0,8,August,2012-08,2011-12,2012-08,8
CS7322,2011-08-29,32,0,8,August,2011-08,2011-08,2011-08,0
CS8016,2014-03-28,40,0,3,March,2014-03,2011-07,2014-03,32
CS8194,2014-04-26,61,0,4,April,2014-04,2011-08,2014-04,32
CS7493,2011-12-13,69,0,12,December,2011-12,2011-11,2011-12,1
CS8072,2014-12-20,79,0,12,December,2014-12,2011-11,2014-12,37
CS7217,2014-12-29,75,0,12,December,2014-12,2011-05,2014-12,43
CS7615,2012-02-10,72,0,2,February,2012-02,2011-10,2012-02,4
CS8960,2014-02-25,23,0,2,February,2014-02,2012-04,2014-02,22
CS8216,2013-07-23,57,0,7,July,2013-07,2013-07,2013-07,0
CS8135,2012-09-03,16,0,9,September,2012-09,2011-08,2012-09,13
CS7860,2013-04-15,70,0,4,April,2013-04,2012-03,2013-04,13
CS7116,2014-03-21,68,0,3,March,2014-03,2011-06,2014-03,33
CS7621,2011-12-23,42,0,12,December,2011-12,2011-12,2011-12,0
CS8015,2013-04-20,19,0,4,April,2013-04,2011-09,2013-04,19
CS8573,2013-10-15,62,0,10,October,2013-10,2012-03,2013-10,19
CS8931,2014-02-15,75,0,2,February,2014-02,2011-06,2014-02,32
CS8251,2013-09-15,49,0,9,September,2013-09,2011-08,2013-09,25
CS8701,2013-12-28,64,0,12,December,2013-12,2011-11,2013-12,25
CS7380,2012-02-17,76,0,2,February,2012-02,2011-11,2012-02,3
CS7993,2013-11-04,37,0,11,November,2013-11,2011-07,2013-11,28
CS7586,2013-02-09,27,0,2,February,2013-02,2011-07,2013-02,19
CS7757,2014-06-10,37,0,6,June,2014-06,2011-07,2014-06,35
CS7899,2015-02-20,56,0,2,February,2015-02,2011-07,2015-02,43
CS7740,2012-10-08,44,0,10,October,2012-10,2011-05,2012-10,17
CS8785,2012-11-18,19,0,11,November,2012-11,2011-07,2012-11,16
CS7613,2014-01-02,54,0,1,January,2014-01,2011-06,2014-01,31
CS8554,2014-03-02,65,0,3,March,2014-03,2011-06,2014-03,33
CS7508,2012-04-26,66,0,4,April,2012-04,2011-10,2012-04,6
CS7308,2014-08-15,78,0,8,August,2014-08,2011-08,2014-08,36
CS8647,2012-03-11,52,0,3,March,2012-03,2012-03,2012-03,0
CS8116,2014-03-06,67,0,3,March,2014-03,2011-06,2014-03,33
CS8099,2012-12-27,59,0,12,December,2012-12,2011-08,2012-12,16
CS8316,2015-01-01,55,1,1,January,2015-01,2011-09,2015-01,40
CS8567,2014-04-09,47,0,4,April,2014-04,2011-07,2014-04,33
CS8794,2013-02-14,57,0,2,February,2013-02,2012-05,2013-02,9
CS8362,2014-11-13,66,0,11,November,2014-11,2011-07,2014-11,40
CS8328,2012-08-10,77,0,8,August,2012-08,2011-10,2012-08,10
CS7909,2013-03-10,64,0,3,March,2013-03,2012-06,2013-03,9
CS8275,2012-07-31,23,0,7,July,2012-07,2011-08,2012-07,11
CS7151,2011-08-10,72,0,8,August,2011-08,2011-08,2011-08,0
CS8564,2013-09-02,48,0,9,September,2013-09,2011-05,2013-09,28
CS8846,2011-09-08,19,0,9,September,2011-09,2011-09,2011-09,0
CS7214,2014-10-18,29,0,10,October,2014-10,2011-08,2014-10,38
CS7950,2014-05-18,27,0,5,May,2014-05,2011-08,2014-05,33
CS7190,2012-01-11,11,0,1,January,2012-01,2011-06,2012-01,7
CS8663,2014-10-08,49,0,10,October,2014-10,2011-10,2014-10,36
CS8761,2012-10-18,67,0,10,October,2012-10,2011-06,2012-10,16
CS8838,2012-04-11,34,0,4,April,2012-04,2011-05,2012-04,11
CS8105,2012-12-03,75,0,12,December,2012-12,2011-06,2012-12,18
CS7255,2015-01-08,39,0,1,January,2015-01,2011-10,2015-01,39
CS7881,2014-10-09,61,0,10,October,2014-10,2012-06,2014-10,28
CS7344,2014-01-01,41,0,1,January,2014-01,2012-03,2014-01,22
CS7759,2012-07-16,76,0,7,July,2012-07,2012-07,2012-07,0
CS7180,2013-08-21,25,0,8,August,2013-08,2012-05,2013-08,15
CS7272,2012-10-20,39,0,10,October,2012-10,2011-06,2012-10,16
CS8802,2013-04-27,65,0,4,April,2013-04,2011-07,2013-04,21
CS7234,2012-11-10,53,0,11,November,2012-11,2011-06,2012-11,17
CS8514,2012-01-14,31,0,1,January,2012-01,2012-01,2012-01,0
CS8919,2014-06-17,30,0,6,June,2014-06,2011-06,2014-06,36
CS7998,2013-04-12,34,0,4,April,2013-04,2011-06,2013-04,22
CS7141,2013-11-10,73,0,11,November,2013-11,2011-08,2013-11,27
CS7577,2012-01-07,65,0,1,January,2012-01,2011-06,2012-01,7
CS7378,2013-12-24,71,0,12,December,2013-12,2011-09,2013-12,27
CS7349,2011-09-27,79,0,9,September,2011-09,2011-09,2011-09,0
CS8086,2014-12-25,41,0,12,December,2014-12,2011-07,2014-12,41
CS8977,2012-05-08,11,0,5,May,2012-05,2011-06,2012-05,11
CS7145,2012-12-31,26,0,12,December,2012-12,2011-06,2012-12,18
CS7408,2013-05-04,48,0,5,May,2013-05,2011-09,2013-05,20
CS8579,2011-08-15,61,0,8,August,2011-08,2011-07,2011-08,1
CS7755,2012-06-30,13,0,6,June,2012-06,2011-06,2012-06,12
CS8739,2013-12-05,78,0,12,December,2013-12,2011-07,2013-12,29
CS8088,2012-05-24,50,0,5,May,2012-05,2011-12,2012-05,5
CS7430,2014-10-22,39,0,10,October,2014-10,2011-08,2014-10,38
CS7982,2011-08-31,46,0,8,August,2011-08,2011-08,2011-08,0
CS8125,2013-10-07,36,0,10,October,2013-10,2012-03,2013-10,19
CS8816,2015-02-14,18,0,2,February,2015-02,2011-08,2015-02,42
CS8710,2015-01-17,48,0,1,January,2015-01,2011-09,2015-01,40
CS7458,2011-08-16,20,0,8,August,2011-08,2011-08,2011-08,0
CS7776,2012-05-12,47,0,5,May,2012-05,2011-07,2012-05,10
CS8283,2013-08-04,46,0,8,August,2013-08,2011-09,2013-08,23
CS8829,2012-11-05,50,0,11,November,2012-11,2011-06,2012-11,17
CS8625,2012-08-30,38,0,8,August,2012-08,2011-06,2012-08,14
CS7669,2013-06-27,78,0,6,June,2013-06,2012-10,2013-06,8
CS8575,2011-11-26,70,0,11,November,2011-11,2011-05,2011-11,6
CS7741,2012-07-28,17,0,7,July,2012-07,2011-05,2012-07,14
CS8970,2012-08-07,33,0,8,August,2012-08,2011-06,2012-08,14
CS7728,2013-12-07,47,0,12,December,2013-12,2011-06,2013-12,30
CS7819,2013-04-14,34,0,4,April,2013-04,2011-07,2013-04,21
CS8713,2012-03-08,47,0,3,March,2012-03,2011-11,2012-03,4
CS8635,2014-06-14,28,0,6,June,2014-06,2011-11,2014-06,31
CS8493,2013-05-05,27,0,5,May,2013-05,2011-07,2013-05,22
CS8947,2013-02-27,21,0,2,February,2013-02,2011-07,2013-02,19
CS8994,2013-09-18,38,0,9,September,2013-09,2011-08,2013-09,25
CS7796,2013-11-06,38,0,11,November,2013-11,2011-07,2013-11,28
CS7597,2012-04-24,39,0,4,April,2012-04,2011-06,2012-04,10
CS8975,2011-10-19,32,0,10,October,2011-10,2011-06,2011-10,4
CS8745,2011-08-10,51,0,8,August,2011-08,2011-07,2011-08,1
CS7171,2013-11-16,18,0,11,November,2013-11,2011-07,2013-11,28
CS7487,2012-03-12,74,0,3,March,2012-03,2012-03,2012-03,0
CS8650,2014-07-16,44,0,7,July,2014-07,2011-10,2014-07,33
CS7950,2012-01-28,59,0,1,January,2012-01,2011-08,2012-01,5
CS7248,2015-01-09,10,0,1,January,2015-01,2012-03,2015-01,34
CS8947,2013-08-27,29,0,8,August,2013-08,2011-07,2013-08,25
CS9000,2011-10-23,23,0,10,October,2011-10,2011-09,2011-10,1
CS8373,2011-10-07,69,0,10,October,2011-10,2011-06,2011-10,4
CS8916,2011-11-29,17,0,11,November,2011-11,2011-11,2011-11,0
CS7540,2012-05-29,55,0,5,May,2012-05,2011-06,2012-05,11
CS8929,2014-04-30,31,0,4,April,2014-04,2011-06,2014-04,34
CS7666,2012-04-04,13,0,4,April,2012-04,2011-07,2012-04,9
CS7872,2014-04-14,11,0,4,April,2014-04,2012-01,2014-04,27
CS7343,2014-09-21,22,0,9,September,2014-09,2011-11,2014-09,34
CS7203,2013-09-09,45,0,9,September,2013-09,2011-06,2013-09,27
CS7534,2012-04-10,77,0,4,April,2012-04,2011-06,2012-04,10
CS7574,2012-07-29,77,0,7,July,2012-07,2011-07,2012-07,12
CS7789,2014-05-31,53,0,5,May,2014-05,2011-08,2014-05,33
CS7259,2014-09-25,44,0,9,September,2014-09,2011-09,2014-09,36
CS7124,2013-01-13,37,0,1,January,2013-01,2011-08,2013-01,17
CS7401,2012-11-04,18,0,11,November,2012-11,2012-01,2012-11,10
CS8111,2014-09-25,17,0,9,September,2014-09,2011-07,2014-09,38
CS8830,2013-01-03,47,0,1,January,2013-01,2011-06,2013-01,19
CS7820,2012-06-15,49,0,6,June,2012-06,2011-06,2012-06,12
CS8158,2012-08-26,19,0,8,August,2012-08,2011-10,2012-08,10
CS7851,2011-09-05,56,0,9,September,2011-09,2011-06,2011-09,3
CS8037,2012-06-03,62,0,6,June,2012-06,2011-06,2012-06,12
CS7778,2012-10-20,37,0,10,October,2012-10,2011-05,2012-10,17
CS8857,2012-10-09,28,0,10,October,2012-10,2011-07,2012-10,15
CS8157,2013-06-19,34,0,6,June,2013-06,2011-12,2013-06,18
CS7324,2014-04-18,43,0,4,April,2014-04,2012-05,2014-04,23
CS7890,2012-09-28,33,0,9,September,2012-09,2011-09,2012-09,12
CS7474,2012-08-02,72,0,8,August,2012-08,2011-06,2012-08,14
CS8020,2013-03-17,30,0,3,March,2013-03,2011-09,2013-03,18
CS7279,2011-08-29,55,0,8,August,2011-08,2011-06,2011-08,2
CS8508,2014-06-16,61,0,6,June,2014-06,2011-08,2014-06,34
CS8572,2014-08-17,76,0,8,August,2014-08,2011-11,2014-08,33
CS8038,2014-11-25,57,0,11,November,2014-11,2011-08,2014-11,39
CS8174,2011-08-12,76,0,8,August,2011-08,2011-08,2011-08,0
CS8670,2014-02-28,26,0,2,February,2014-02,2011-10,2014-02,28
CS7793,2014-03-14,36,0,3,March,2014-03,2012-01,2014-03,26
CS8086,2015-03-06,38,0,3,March,2015-03,2011-07,2015-03,44
CS8853,2013-03-31,34,0,3,March,2013-03,2011-07,2013-03,20
CS8035,2012-11-27,33,0,11,November,2012-11,2011-05,2012-11,18
CS8012,2014-11-27,17,0,11,November,2014-11,2011-06,2014-11,41
CS7982,2012-08-12,63,0,8,August,2012-08,2011-08,2012-08,12
CS7840,2012-04-11,33,0,4,April,2012-04,2011-05,2012-04,11
CS8994,2013-09-26,44,0,9,September,2013-09,2011-08,2013-09,25
CS8306,2012-08-21,69,0,8,August,2012-08,2011-07,2012-08,13
CS8691,2013-11-18,71,0,11,November,2013-11,2011-06,2013-11,29
CS7156,2012-06-09,15,0,6,June,2012-06,2011-09,2012-06,9
CS7953,2013-02-11,61,0,2,February,2013-02,2011-06,2013-02,20
CS8052,2011-09-29,14,0,9,September,2011-09,2011-06,2011-09,3
CS8839,2014-12-16,63,0,12,December,2014-12,2011-08,2014-12,40
CS8937,2012-03-24,30,0,3,March,2012-03,2011-09,2012-03,6
CS7981,2014-09-06,41,0,9,September,2014-09,2011-05,2014-09,40
CS8988,2011-06-10,59,0,6,June,2011-06,2011-06,2011-06,0
CS8670,2014-12-15,33,0,12,December,2014-12,2011-10,2014-12,38
CS7924,2012-09-29,63,0,9,September,2012-09,2011-06,2012-09,15
CS8797,2014-08-22,38,0,8,August,2014-08,2011-06,2014-08,38
CS7785,2014-10-06,53,0,10,October,2014-10,2011-07,2014-10,39
